"Name","Latitude","Longitude","Year","SL_mm","Inv_Bar_Contribution","Inv_Bar_Effects"
"SANDY HOOK",40.466667,-74.008333,1900,7067.78489369629,9.27512488339954,-235.465777212108
"SANDY HOOK",40.466667,-74.008333,1900.08333333333,7088.01413509508,16.3278467011085,-181.993412761424
"SANDY HOOK",40.466667,-74.008333,1900.16666666667,7091.8632635868,-3.56248414784988,-119.825298517312
"SANDY HOOK",40.466667,-74.008333,1900.25,7105.88170571772,-4.18116425722587,-24.1922647889984
"SANDY HOOK",40.466667,-74.008333,1900.33333333333,7152.23008464314,-5.27716270514225,58.3563686756897
"SANDY HOOK",40.466667,-74.008333,1900.41666666667,7163.71313929989,-5.47813043951712,58.1378847528231
"SANDY HOOK",40.466667,-74.008333,1900.5,7106.71338183024,-0.527040199933638,55.7339203933593
"SANDY HOOK",40.466667,-74.008333,1900.58333333333,7120.63233827365,-8.5065710645169,68.0260502344336
"SANDY HOOK",40.466667,-74.008333,1900.66666666667,7097.87872676366,-9.31516125722528,87.8214218811768
"SANDY HOOK",40.466667,-74.008333,1900.75,7128.01751511928,-29.2588978405583,14.1108089170231
"SANDY HOOK",40.466667,-74.008333,1900.83333333333,7081.50238322843,8.65367712298319,-59.3322764386239
"SANDY HOOK",40.466667,-74.008333,1900.91666666667,7129.21678060324,2.77941334694177,43.0852572544821
"SANDY HOOK",40.466667,-74.008333,1901,7168.77856818303,30.8863776959001,-35.800947807698
"SANDY HOOK",40.466667,-74.008333,1901.08333333333,6933.59622776856,48.2391654511078,-95.2538380602321
"SANDY HOOK",40.466667,-74.008333,1901.16666666667,7101.67997573551,16.8262527271498,73.2480481782548
"SANDY HOOK",40.466667,-74.008333,1901.25,7235.7221368682,14.8055263677744,155.817672473095
"SANDY HOOK",40.466667,-74.008333,1901.33333333333,7235.67689276499,29.5579354198578,18.6013177940605
"SANDY HOOK",40.466667,-74.008333,1901.41666666667,7192.25580821822,-8.15087825201708,19.1234141173587
"SANDY HOOK",40.466667,-74.008333,1901.5,7177.73813712234,11.1136741750663,46.2088705107851
"SANDY HOOK",40.466667,-74.008333,1901.58333333333,7205.87756468407,-0.641433564517123,24.0257860136462
"SANDY HOOK",40.466667,-74.008333,1901.66666666667,7216.26036164247,3.82086186777504,-3.95028638806583
"SANDY HOOK",40.466667,-74.008333,1901.75,7103.15241184428,-25.9449703405583,-15.0236751113961
"SANDY HOOK",40.466667,-74.008333,1901.83333333333,7148.52832504496,20.0371424354833,33.4760827961757
"SANDY HOOK",40.466667,-74.008333,1901.91666666667,7215.36465027741,-7.49811415305864,-20.392431677502
"SANDY HOOK",40.466667,-74.008333,1902,7164.8484591238,-5.12693667910028,2.38911090718667
"SANDY HOOK",40.466667,-74.008333,1902.08333333333,7179.43308808617,57.122418576108,56.0967455929464
"SANDY HOOK",40.466667,-74.008333,1902.16666666667,7281.28010650439,16.8923136646492,11.5140877678594
"SANDY HOOK",40.466667,-74.008333,1902.25,7183.22532310507,28.9790948052751,-48.0360076583985
"SANDY HOOK",40.466667,-74.008333,1902.33333333333,7121.36735130165,-6.89993020514149,-48.0965429429695
"SANDY HOOK",40.466667,-74.008333,1902.41666666667,7128.68891548144,21.7483020604834,-0.908049044096484
"SANDY HOOK",40.466667,-74.008333,1902.5,7190.10671600915,-6.16553551243386,17.0024186569424
"SANDY HOOK",40.466667,-74.008333,1902.58333333333,7189.4945792457,12.6259342479834,18.7635076475756
"SANDY HOOK",40.466667,-74.008333,1902.66666666667,7183.03278772124,-2.39663813222496,7.08416764306553
"SANDY HOOK",40.466667,-74.008333,1902.75,7241.48282670152,-4.19926409055809,13.0332527667192
"SANDY HOOK",40.466667,-74.008333,1902.83333333333,7258.48191774978,-15.4352494395166,55.2549602319885
"SANDY HOOK",40.466667,-74.008333,1902.91666666667,7260.65560088321,-14.591504465559,-33.9161834990961
"SANDY HOOK",40.466667,-74.008333,1903,7138.42822522505,11.8110876958999,-122.369736708739
"SANDY HOOK",40.466667,-74.008333,1903.08333333333,7103.14182832777,-24.1830517363915,-52.456909047023
